UNIQUE_KEY,PROBLEM_DETAIL,PROBLEM_CATEGORY,CREATED_DATE,CLOSED_DATE,STATUS,DAYS_TO_CLOSE,BOROUGH,COMMUNITY_BOARD,INCIDENT_ADDRESS,STREET_NAME,INCIDENT_ZIP,ADDRESS_TYPE,LATITUDE,LONGITUDE,RESOLUTION_DESCRIPTION,OPEN_DATA_CHANNEL_TYPE,RESOLUTION_UPDATED_AT
41238558,Lamppost Wire Exposed,Street Light Condition,2018-12-20 10:59:00,2019-05-31 07:14:00.000,Closed,162,MANHATTAN,03 MANHATTAN,108 RIVINGTON STREET,RIVINGTON STREET,10002,INTERSECTION,40.72007645971,-73.98835486603,Location Type: Intersection,UNKNOWN,2018-12-31 08:45:00.000
41239599,Lamppost Base Door/Cover Damaged,Street Light Condition,2018-12-20 09:30:00,2019-05-31 08:00:00.000,Closed,162,MANHATTAN,04 MANHATTAN,770 11 AVENUE,11 AVENUE,10019,ADDRESS,40.76815387286,-73.99296022183,Location Type: Residential Address,UNKNOWN,2018-12-31 08:37:00.000
41231791,Street Light Out,Street Light Condition,2018-12-20 00:43:00,2018-12-27 12:48:00.000,Closed,7,MANHATTAN,01 MANHATTAN,,,10007,INTERSECTION,40.71278088290,-74.01167993081,Location Type: Intersection,UNKNOWN,2018-12-27 12:48:00.000
41227427,Street Light Out,Street Light Condition,2018-12-20 00:32:00,2018-12-20 22:50:00.000,Closed,0,MANHATTAN,01 MANHATTAN,,,10004,INTERSECTION,40.70454904345,-74.01428973799,Location Type: Intersection,UNKNOWN,2018-12-20 22:50:00.000
41226358,Street Light Out,Street Light Condition,2018-12-20 00:28:00,2018-12-20 22:15:00.000,Closed,0,MANHATTAN,01 MANHATTAN,,,10004,INTERSECTION,40.70315194055,-74.01443009679,Location Type: Intersection,UNKNOWN,2018-12-20 22:15:00.000
41231129,Street Light Out,Street Light Condition,2018-12-19 23:55:00,2019-01-18 01:00:00.000,Closed,30,MANHATTAN,12 MANHATTAN,119 PAYSON AVENUE,PAYSON AVENUE,10034,INTERSECTION,40.86795092390,-73.92700182445,Location Type: Intersection,UNKNOWN,2018-12-22 01:30:00.000
41223316,Lamppost Wire Exposed,Street Light Condition,2018-12-19 12:33:00,2018-12-20 23:30:00.000,Closed,1,MANHATTAN,01 MANHATTAN,,,10005,INTERSECTION,40.70879831409,-74.01084603261,Location Type: Intersection,UNKNOWN,2018-12-20 23:30:00.000
41227257,Fixture/Luminaire Hanging,Street Light Condition,2018-12-19 08:46:00,2018-12-19 08:46:00.000,Closed,0,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.73032320076,-74.00246793570,Location Type: Intersection,UNKNOWN,2018-12-19 00:50:00.000
41228458,Street Light Out,Street Light Condition,2018-12-19 08:45:00,2018-12-19 08:45:00.000,Closed,0,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.73022695671,-74.00685536704,Location Type: Intersection,UNKNOWN,2018-12-19 00:15:00.000
41231261,Street Light Out,Street Light Condition,2018-12-19 08:44:00,2018-12-19 08:44:00.000,Closed,0,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.72962849774,-74.00839955324,Location Type: Intersection,UNKNOWN,2018-12-18 23:45:00.000
41229548,Street Light Out,Street Light Condition,2018-12-19 08:43:00,2018-12-19 08:43:00.000,Closed,0,MANHATTAN,01 MANHATTAN,,,10007,INTERSECTION,40.71379669853,-74.00883042197,Location Type: Intersection,UNKNOWN,2018-12-18 23:10:00.000
41230744,Street Light Out,Street Light Condition,2018-12-19 08:43:00,2018-12-19 08:43:00.000,Closed,0,MANHATTAN,03 MANHATTAN,,,10038,INTERSECTION,40.71280065267,-73.99711789146,Location Type: Intersection,UNKNOWN,2018-12-18 22:35:00.000
41230745,Street Light Out,Street Light Condition,2018-12-19 08:42:00,2018-12-19 08:42:00.000,Closed,0,MANHATTAN,01 MANHATTAN,,,10004,INTERSECTION,40.70178266552,-74.01116587403,Location Type: Intersection,UNKNOWN,2018-12-18 22:15:00.000
41230973,Street Light Out,Street Light Condition,2018-12-19 08:24:00,2018-12-20 22:50:00.000,Closed,1,MANHATTAN,01 MANHATTAN,1 BROADWAY,BROADWAY,10004,INTERSECTION,40.70454904345,-74.01428973799,Location Type: Intersection,UNKNOWN,2018-12-20 22:50:00.000
41219302,Street Light Out,Street Light Condition,2018-12-18 22:35:00,2018-12-19 20:30:00.000,Closed,1,MANHATTAN,Unspecified MANHATTAN,100 FREEDOM PLACE,FREEDOM PLACE,10069,INTERSECTION,40.77689273334,-73.98821855859,Location Type: Intersection,UNKNOWN,2018-12-19 20:30:00.000
41220451,Street Light Out,Street Light Condition,2018-12-18 19:51:00,2018-12-28 12:29:00.000,Closed,10,MANHATTAN,01 MANHATTAN,77 WATER STREET,WATER STREET,10005,ADDRESS,40.70427512660,-74.00868128670,Location Type: Residential Address,UNKNOWN,2018-12-28 12:29:00.000
41221512,Street Light Out,Street Light Condition,2018-12-18 19:36:00,2018-12-28 12:30:00.000,Closed,10,MANHATTAN,01 MANHATTAN,110 WALL STREET,WALL STREET,10005,INTERSECTION,40.70482420012,-74.00689964198,Location Type: Intersection,UNKNOWN,2018-12-28 12:30:00.000
41219501,Street Light Out,Street Light Condition,2018-12-18 14:07:00,2019-01-31 23:25:00.000,Closed,44,MANHATTAN,12 MANHATTAN,,,10034,INTERSECTION,40.86595730659,-73.92986745193,Location Type: Intersection,UNKNOWN,2018-12-17 14:06:00.000
41221618,Street Light Out,Street Light Condition,2018-12-18 14:06:00,2019-01-19 01:25:00.000,Closed,32,MANHATTAN,12 MANHATTAN,,,10040,INTERSECTION,40.86258125360,-73.92537361654,Location Type: Intersection,UNKNOWN,2018-12-17 14:05:00.000
41218438,Street Light Out,Street Light Condition,2018-12-18 09:50:00,2018-12-18 09:50:00.000,Closed,0,MANHATTAN,12 MANHATTAN,,,10040,INTERSECTION,40.86221617753,-73.92969424994,Location Type: Intersection,UNKNOWN,2018-12-18 00:20:00.000
41221561,Lamppost Base Door/Cover Open,Street Light Condition,2018-12-18 09:49:00,2018-12-18 09:49:00.000,Closed,0,MANHATTAN,12 MANHATTAN,,,10034,INTERSECTION,40.86631495120,-73.91859764560,Location Type: Intersection,UNKNOWN,2018-12-17 23:40:00.000
41217367,Street Light Out,Street Light Condition,2018-12-18 09:49:00,2018-12-18 09:49:00.000,Closed,0,MANHATTAN,12 MANHATTAN,,,10034,INTERSECTION,40.86559274844,-73.91810683063,Location Type: Intersection,UNKNOWN,2018-12-18 00:01:00.000
41215199,Street Light Out,Street Light Condition,2018-12-18 09:31:00,2018-12-18 09:31:00.000,Closed,0,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.73653445827,-74.00582761359,Location Type: Intersection,UNKNOWN,2018-12-17 23:40:00.000
41210200,Street Light Out,Street Light Condition,2018-12-18 00:16:00,2018-12-19 01:50:00.000,Closed,1,MANHATTAN,09 MANHATTAN,150 CLAREMONT AVENUE,CLAREMONT AVENUE,10027,INTERSECTION,40.81418749941,-73.96069086569,Location Type: Intersection,UNKNOWN,2018-12-19 01:50:00.000
41211535,Street Light Out,Street Light Condition,2018-12-17 13:54:00,2018-12-14 23:45:00.000,Pending,-3,MANHATTAN,02 MANHATTAN,,,10012,INTERSECTION,40.72781989031,-73.99475042171,Location Type: Intersection,UNKNOWN,2018-12-14 23:45:00.000
41210486,Street Light Out,Street Light Condition,2018-12-17 13:52:00,2018-12-14 21:50:00.000,Pending,-3,MANHATTAN,03 MANHATTAN,,,10002,INTERSECTION,40.71508134044,-73.99248966794,Location Type: Intersection,UNKNOWN,2018-12-14 21:50:00.000
41211516,Street Light Out,Street Light Condition,2018-12-17 13:24:00,,Assigned,,MANHATTAN,03 MANHATTAN,3 AVENUE B,AVENUE B,10009,ADDRESS,40.72163491741,-73.98369715268,Location Type: Bridge / Tunnel,UNKNOWN,2018-12-26 11:55:00.000
41213744,Fixture/Luminaire Hanging,Street Light Condition,2018-12-17 11:23:00,2018-12-17 21:30:00.000,Closed,0,MANHATTAN,12 MANHATTAN,,,10034,INTERSECTION,40.86620047158,-73.92805946221,Location Type: Intersection,UNKNOWN,2018-12-17 21:30:00.000
41203271,Street Light Cycling,Street Light Condition,2018-12-16 18:32:00,2018-12-17 23:05:00.000,Closed,1,MANHATTAN,02 MANHATTAN,305 BLEECKER STREET,BLEECKER STREET,10014,INTERSECTION,40.73291420707,-74.00397627323,Location Type: Intersection,UNKNOWN,2018-12-17 23:05:00.000
41201701,Street Light Out,Street Light Condition,2018-12-16 17:44:00,2018-12-19 22:55:00.000,Closed,3,MANHATTAN,12 MANHATTAN,14 BROADWAY TERRACE,BROADWAY TERRACE,10040,INTERSECTION,40.85685135955,-73.93147486551,Location Type: Intersection,UNKNOWN,2018-12-19 22:55:00.000
41197027,Street Light Out,Street Light Condition,2018-12-15 20:09:00,2018-12-17 22:30:00.000,Closed,2,MANHATTAN,03 MANHATTAN,26 BOWERY,BOWERY,10002,INTERSECTION,40.71503762498,-73.99680756988,Location Type: Intersection,UNKNOWN,2018-12-17 22:30:00.000
41195402,Lamppost Missing,Street Light Condition,2018-12-15 09:15:00,2018-12-17 22:00:00.000,Closed,2,MANHATTAN,Unspecified MANHATTAN,165 SEAMAN AVENUE,SEAMAN AVENUE,10034,INTERSECTION,40.86953641295,-73.92138498246,Location Type: Intersection,UNKNOWN,2018-12-17 22:00:00.000
41185605,Fixture/Luminaire Out Of Position,Street Light Condition,2018-12-14 09:14:00,2018-12-14 23:30:00.000,Closed,0,MANHATTAN,02 MANHATTAN,,,10012,INTERSECTION,40.72440271411,-73.99588353148,Location Type: Intersection,UNKNOWN,2018-12-14 23:30:00.000
41179967,Street Light Out,Street Light Condition,2018-12-13 22:39:00,2018-12-14 23:50:00.000,Closed,1,MANHATTAN,Unspecified MANHATTAN,1886 BROADWAY,BROADWAY,10023,INTERSECTION,40.77083980345,-73.98213629361,Location Type: Intersection,UNKNOWN,2018-12-14 23:50:00.000
41177806,Street Light Out,Street Light Condition,2018-12-13 20:30:00,2018-12-20 09:49:00.000,Closed,7,MANHATTAN,12 MANHATTAN,,,10034,INTERSECTION,40.85891274757,-73.92295925071,Location Type: Intersection,UNKNOWN,2018-12-20 09:49:00.000
41179881,Lamppost Missing,Street Light Condition,2018-12-13 17:33:00,2018-12-14 10:50:00.000,Closed,1,MANHATTAN,12 MANHATTAN,165 SEAMAN AVENUE,SEAMAN AVENUE,10034,ADDRESS,40.86953641295,-73.92138498246,Location Type: Residential Address,UNKNOWN,2018-12-14 10:50:00.000
41177501,Street Light Out,Street Light Condition,2018-12-13 17:25:00,2018-12-22 00:50:00.000,Closed,9,MANHATTAN,Unspecified MANHATTAN,202 AVENUE A,AVENUE A,10009,INTERSECTION,40.72945706826,-73.98103971693,Location Type: Intersection,UNKNOWN,2018-12-22 00:50:00.000
41179036,Street Light Out,Street Light Condition,2018-12-13 13:35:00,2018-12-14 10:48:00.000,Closed,1,MANHATTAN,01 MANHATTAN,,,10038,INTERSECTION,40.70952343044,-74.00166641888,Location Type: Intersection,UNKNOWN,2018-12-14 10:48:00.000
41183596,Fixture/Luminaire Out Of Position,Street Light Condition,2018-12-13 10:12:00,2018-12-13 10:12:00.000,Closed,0,MANHATTAN,12 MANHATTAN,,,10034,INTERSECTION,40.86713205293,-73.92551313023,Location Type: Intersection,UNKNOWN,2018-12-13 01:10:00.000
41181003,Multiple Street Lights Out,Street Light Condition,2018-12-13 10:11:00,2018-12-11 00:40:00.000,Pending,-2,MANHATTAN,12 MANHATTAN,,,10034,INTERSECTION,40.86563257809,-73.92847585166,Location Type: Intersection,UNKNOWN,2018-12-11 00:40:00.000
41181508,Fire Alarm Lamp Out,Street Light Condition,2018-12-13 10:11:00,2018-12-11 00:15:00.000,Pending,-2,MANHATTAN,12 MANHATTAN,,,10040,INTERSECTION,40.86342404643,-73.93002558203,Location Type: Intersection,UNKNOWN,2018-12-11 00:15:00.000
41182807,Street Light Out,Street Light Condition,2018-12-13 09:56:00,,Assigned,,MANHATTAN,11 MANHATTAN,,,10035,INTERSECTION,40.80302479549,-73.93630900065,Location Type: Intersection,UNKNOWN,2018-12-10 21:15:00.000
41176609,Street Light Out,Street Light Condition,2018-12-13 09:48:00,2018-12-11 01:00:00.000,Pending,-2,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.73530485067,-74.00493263205,Location Type: Intersection,UNKNOWN,2018-12-11 01:00:00.000
41185235,Street Light Out,Street Light Condition,2018-12-13 09:47:00,2018-12-11 00:05:00.000,Pending,-2,MANHATTAN,02 MANHATTAN,,,10014,INTERSECTION,40.73444019306,-74.00618104540,Location Type: Intersection,UNKNOWN,2018-12-11 00:05:00.000
